4.06 -0.3283630259702573 0.11325869414321836 -21.510433182703892
4.07 -0.3235519304001054 0.10996412990087673 -21.358780049922863
4.08 -0.31882287379972546 0.10677313535495345 -21.204973844477202
4.09 -0.3141742612794911 0.10368221265810287 -21.049204862138822
4.1 -0.30960453274650584 0.10068799022813256 -20.891654251837327
4.11 -0.30511216206310965 0.09778721789792574 -20.732494416518392
4.12 -0.30069565622771677 0.0949767622628332 -20.57188939648836
4.13 -0.296353554577335 0.09225360221703936 -20.40999523602956
4.14 -0.29208442801115236 0.08961482467080045 -20.24696033403519
4.15 -0.28788687823457537 0.08705762044080799 -20.082925779376737
4.16 -0.28375953702314083 0.08457928030628913 -19.918025671685168
4.17 -0.2797010655057218 0.0821771912237774 -19.752387428194442
4.18 -0.27571015346649086 0.07984883269381926 -19.58613207726716
4.19 -0.2717855186650958 0.0775917732731672 -19.419374539192862
4.2 -0.26792590617453693 0.07540366722630965 -19.252223894822727
4.21 -0.2641300877362377 0.07328225131045443 -19.084783642578326
4.22 -0.2603968611318309 0.07122534168835086 -18.917151944348003
4.23 -0.25672504957118414 0.06923083096357874 -18.749421860760542
4.24 -0.2531135010962071 0.0672966853331719 -18.58168157630352
4.25 -0.24956108799999988 0.06542094185267193 -18.414014614732793
4.26 -0.24606670626091182 0.06360170580892213 -18.246500045198967
4.27 -0.24262927499109474 0.061837148196117915 -18.079212679497683
4.28 -0.23924773589914464 0.06012550329082652 -17.912223260831812
4.29 -0.23592105276644507 0.058465066321877895 -17.745598644456717
4.3 -0.23264821093682442 0.05685419123120289 -17.579401970562152
4.31 -0.22942821681916495 0.0552912885218716 -17.413692829729335
4.32 -0.22626009740260344 0.053774823189743276 -17.248527421286017
4.33 -0.22314289978397733 0.05230331273529638 -17.083958704868095
4.34 -0.22007569070717764 0.050875325252354324 -16.920036545482333
4.35 -0.21705755611408387 0.04948947759056583 -16.756807852351805
4.36 -0.2140876007067652 0.048144433588633746 -16.594316711813146
4.37 -0.21116494752063789 0.04683890237541361 -16.432604514522428
4.38 -0.20828873750827961 0.04557163673612711 -16.27171007721525
4.39 -0.20545812913361577 0.044341431541056235 -16.111669759255953
4.4 -0.20267229797619138 0.0431471222341913 -15.952517574200009
4.41 -0.19993043634526012 0.04198758337941818 -15.794285296584192
4.42 -0.1972317529034193 0.04086172726192798 -15.637002564149133
4.43 -0.194575472299542 0.03976850254263638 -15.480696975690561
4.44 -0.19196083481074955 0.038706892963487276 -15.325394184726226
4.45 -0.18938709599318515 0.03767591610160916 -15.171117989157597
4.46 -0.1868535263413516 0.036674622170376245 -15.017890417097535
4.47 -0.18435941095578715 0.03570209286550925 -14.865731809027787
4.48 -0.18190404921885334 0.034757440254427535 -14.714660896442581
4.49 -0.17948675447842485 0.033839805707141145 -14.564694877128371
4.5 -0.17710685373926358 0.032948358867038764 -14.415849487222482
4.51 -0.17476368736188352 0.03208229666000227 -14.268139070188123
4.52 -0.17245660876870025 0.03124084234033671 -14.121576642836352
4.53 -0.17018498415727806 0.030423244572072454 -13.97617395852056
4.54 -0.1679481922204866 0.02962877654425369 -13.831941567623291
4.55 -0.1657456238733849 0.028856735118884015 -13.68888887545009
4.56 -0.16357668198665842 0.028106440010256705 -13.547024197640173
4.57 -0.1614407811264368 0.02737723299444756 -13.406354813198925
4.58 -0.15933734730032773 0.026668477147799633 -13.26688701525281
4.59 -0.1572658177095016 0.02597955611327541 -13.12862615962262
4.6 -0.15522564050667478 0.025309873393600246 -12.991576711307454
4.61 -0.15321627455983425 0.0246588516701623 -12.855742288967194
4.62 -0.15123718922156054 0.024025932146678686 -12.721125707488184
4.63 -0.14928786410379746 0.02341057391667427 -12.587729018712318
4.64 -0.1473677888579361 0.02281225335386264 -12.455553550407346
4.65 -0.14547646296007088 0.022230463524551346 -12.324599943551954
4.66 -0.14361339550130012 0.02166471362123198 -12.194868188006813
4.67 -0.14177810498293567 0.021114528416546565 -12.06635765663891
4.68 -0.13997011911650442 0.0205794477368576 -11.939067137964681
4.69 -0.13818897462841268 0.02005902595467656 -11.812994867373611
4.7 -0.13643421706915965 0.019552831499238 -11.688138556992165
4.71 -0.13470540062698208 0.019060446384533348 -11.564495424244873
4.72 -0.13300208794581933 0.018581465754146494 -11.442062219167285
4.73 -0.13132384994748944 0.01811549744225916 -11.320835250523029
4.74 -0.12967026565797024 0.01766216155021909 -11.200810410775116
4.75 -0.12804092203768216 0.017221090038088024 -11.081983199959414
4.76 -0.12643541381567205 0.01679192633060949 -10.964348748506255
4.77 -0.12485334332760202 0.016374324937058895 -10.847901839054312
4.78 -0.12329432035744596 0.015967951084458528 -10.732636927298742
4.79 -0.12175796198280299 0.015572480363661446 -10.618548161914154
4.8 -0.12024389242373706 0.015187598387826946 -10.505629403591012
4.81 -0.11875174289505584 0.014813000462829252 -10.393874243222658
4.82 -0.11728115146194319 0.014448391269158888 -10.283276019278432
4.83 -0.11583176289886275 0.014093484554893235 -10.173827834396953
4.84 -0.11440322855165111 0.013748002839329119 -10.065522571232199
4.85 -0.1129952062027231 0.013411677126886465 -9.958352907583663
4.86 -0.11160735993931228 0.013084246630906734 -9.852311330840555
4.87 -0.11023936002467281 0.012765458506984696 -9.747390151768812
4.88 -0.10889088277216827 0.01245506759548539 -9.643581517668288
4.89 -0.10756161042217947 0.01215283617291251 -9.540877424926697
4.9 -0.10625123102176127 0.011858533711806393 -9.439269730995488
4.91 -0.10495943830698243 0.011571936648862658 -9.338750165811977
4.92 -0.10368593158788045 0.011292828160973345 -9.23931034269071
4.93 -0.1024304156359734 0.01102099794890574 -9.140941768706766
4.94 -0.10119260057426131 0.010756242028342427 -9.043635854591889
4.95 -0.09997220176966166 0.010498362528018848 -8.947383924164281
4.96 -0.09876893972781647 0.010247167494702775 -8.852177223311369
4.97 -0.09758253999021757 0.010002470704771444 -8.758006928544612
4.98 -0.09641273303359144 0.009764091482149762 -8.664864155144167
4.99 -0.09525925417149227 0.009531854522383369 -8.57273996491089
5.0 -0.09412184345804794 0.009305589722627398 -8.481625373542053
5.01 -0.09300024559380948 0.009085132017341261 -8.391511357646822
5.02 -0.09189420983365297 0.00887032121948681 -8.302388861416617
5.03 -0.0908034898966861 0.008661001867035268 -8.214248802965084
5.04 -0.08972784387811085 0.008457023074595206 -8.127082080351563
5.05 -0.08866703416299647 0.008258238389981076 -8.040879577301538
5.06 -0.08762082734191749 0.008064505655548443 -7.955632168636904
5.07 -0.0865889941284141 0.007875686874128712 -7.87133072542854
5.08 -0.08557130927822976 0.007691648079401732 -7.787966119882802
5.09 -0.08456755151028639 0.007512259210551411 -7.705529229973497
5.1 -0.08357750342935534 0.00733739399105452 -7.624010943830083
5.11 -0.08260095145038457 0.0071669298114588114 -7.543402163892576
5.12 -0.08163768572444496 0.007000747616011812 -7.463693810843315
5.13 -0.08068750006625483 0.006838731793006172 -7.384876827324866
5.14 -0.07975019188324971 0.006680770068713391 -7.306942181453632
5.15 -0.07882556210615854 0.006526753404781364 -7.229880870137717
5.16 -0.07791341512105368 0.00637657589897651 -7.153683922207716
5.17 -0.07701355870283877 0.006230134689155034 -7.078342401368373
5.18 -0.07612580395014268 0.006087329860352478 -7.003847408979021
5.19 -0.07524996522158689 0.005948064354884493 -6.93019008667024
5.2 -0.07438586007339425 0.00581224388535566 -6.857361618803859
5.21 -0.07353330919830854 0.005679776850476941 -6.785353234783161
5.22 -0.07269213636579563 0.005550574253596038 -6.71415621121996
5.23 -0.07186216836349563 0.0054245496238481 -6.643761873964753
5.24 -0.07104323493989922 0.005301618939837939 -6.5741616000061285
5.25 -0.07023516874821788 0.005181700555767481 -6.505346819245039
5.26 -0.0694378052914237 0.005064715129926122 -6.437309016149757
5.27 -0.06865098286843048 0.004950585555463798 -6.370039731296669
5.28 -0.06787454252139045 0.0048392368933697924 -6.303530562802067
5.29 -0.06710832798408217 0.004730596307583139 -6.2377731676499035
5.3 -0.06635218563136414 0.004624593002162821 -6.172759262920131
5.31 -0.06560596442967118 0.004521158160448824 -6.108480626922235
5.32 -0.06486951588852878 0.004420224886147152 -6.044929100238163
5.33 -0.06414269401306445 0.004321728146274806 -5.982096586678964
5.34 -0.06342535525749139 0.004225604715902302 -5.9199750541589085
5.35 -0.06271735847954542 0.004131793124634252 -5.858556535491117
5.36 -0.0620185648958516 0.004040233604769912 -5.797833129108168
5.37 -0.0613288380382019 0.003950868041088236 -5.7377969997113665
5.38 -0.060648043710721355 0.003863639922203328 -5.6784403788518025
5.39 -0.05997604994790548 0.003778494293438711 -5.619755565446677
5.4 -0.05931272697350805 0.003695377711170073 -5.561734926233798
5.41 -0.05865794716026106 0.003614238198588213 -5.504370896167285
5.42 -0.05801158499040799 0.003535025202835431 -5.447655978757256
5.43 -0.05737351701703375 0.003457689553470442 -5.39158274635633
5.44 -0.05674362182617181 0.0033821834222180695 -5.3361438403953745
5.45 -0.056121779999674264 0.0033084602839620154 -5.281331971571225
5.46 -0.05550787407882458 0.003236474878939753 -5.227139919988483
5.47 -0.054901788528680114 0.003166183176100748 -5.173560535257937
5.48 -0.05430340970312669 0.0030975423375899525 -5.120586736553674
5.49 -0.053712625810630465 0.0030305106843201745 -5.068211512631029
5.5 -0.05312932688067076 0.0029650476625978626 -5.01642792180729
5.51 -0.05255340473084106 0.002901113811768475 -4.965229091907259
5.52 -0.05198475293460206 0.0028386707328483377 -4.914608220175372
5.53 -0.0514232667896732 0.002777681058111246 -4.864558573156195
5.54 -0.05086884328704954 0.0027181084215991648 -4.815073486545038
5.55 -0.050321381080629134 0.002659917430527206 -4.766146365010193
5.56 -0.04978078045743923 0.0026030736375543735 -4.717770681988485
5.57 -0.04924694330844755 0.0025475435138922766 -4.669939979455527
5.58 -0.048719773099946614 0.0024932944232250853 -4.6226478676721525
5.59 -0.048199174845498224 0.0024402945964148203 -4.57588802490834
5.6 -0.04768505507842717 0.0023885131069670516 -4.529654197146011
5.61 -0.04717732182485119 0.0023379198472327526 -4.483940197761844
5.62 -0.046675884577237405 0.0022884855053230974 -4.438739907191431
5.63 -0.04618065426847194 0.0022401815427144285 -4.394047272575751
5.64 -0.0456915432464339 0.0021929801725217857 -4.349856307391212
5.65 -0.04520846524906211 0.0021468543384198075 -4.306161091064229
5.66 -0.04473133537990388 0.0021017776941905895 -4.262955768571329
5.67 -0.044260070084136335 0.002057724583878845 -4.220234550025749
5.68 -0.04379458712504998 0.0020146700225352875 -4.177991710251469
5.69 -0.04333480556098496 0.0019725896775298034 -4.136221588345515
5.7 -0.04288064572271053 0.0019314598504166108 -4.094918587229392
5.71 -0.04243202919123808 0.0018912574593341178 -4.054077173190396
5.72 -0.0419888787760592 0.001851960021922894 -4.013691875413631
5.73 -0.0415511184937999 0.0018135456387455887 -3.9737572855054313
5.74 -0.041118673547281714 0.0017759929771931986 -3.9342680570088517
5.75 -0.04069147030498174 0.0017392812558626168 -3.8952189049119124
5.76 -0.0402694362808833 0.0017033902293908827 -3.856604605149242
5.77 -0.03985250011470928 0.0016683001737320415 -3.818419994097724
5.78 -0.03944059155252955 0.0016339918718628835 -3.7806599680666664
5.79 -0.03903364142773575 0.0016004465999044626 -3.7433194827831286
5.8 -0.038631581642374756 0.0015676461136464983 -3.7063935528728256
5.81 -0.03823434514883461 0.0015355726354624086 -3.6698772513372195
5.82 -0.037841865931874705 0.0015042088416029197 -3.6337657090271787
5.83 -0.037454078990993886 0.0014735378498567328 -3.5980541141137157
5.84 -0.03707092032312888 0.001443543207566985 -3.5627377115561893
5.85 -0.03669232690567696 0.0014142088799927155 -3.5278118025684244
5.86 -0.03631823667983579 0.0013855192390048003 -3.4932717440830983
5.87 -0.035948588534254346 0.0013574590521062213 -3.4591129482148126
5.88 -0.03558332228898794 0.0013300134717667918 -3.4253308817221146
5.89 -0.0352223786797522 0.0013031680250628803 -3.3919210654689316
5.9 -0.034865699342468845 0.0012769086036128491 -3.3588790738856
5.91 -0.034513226798098436 0.001251221453799349 -3.326200534429909
5.92 -0.03416490443775305 0.0012260931672697464 -3.293881127048331
5.93 -0.03382067650808475 0.0012015106717064238 -3.2619165836378325
5.94 -0.0334804880969428 0.001177461221858748 -3.2303026875084044
5.95 -0.03314428511929552 0.0011539323908289437 -3.199035272846658
5.96 -0.03281201430341033 0.0011309120616042059 -3.1681102241806127
5.97 -0.032483623177287826 0.0011083884188277636 -3.137523475846006
5.98 -0.03215906005534394 0.0010863499408016997 -3.107271011454224
5.99 -0.03183827402533621 0.0010647853917147047 -3.077348863362151
6.0 -0.03152121493552812 0.001043683814087984 -3.0477531121440133
6.01 -0.03120783338208771 0.0010230345214329287 -3.018479886065478
6.02 -0.030898080696715517 0.001002827091114227 -2.989525360560129
6.03 -0.0305919089344972 0.0009830513574123634 -2.9608857577084837
6.04 -0.0302892708619765 0.0009636974047795993 -2.9325573457196903
6.05 -0.029990119945444035 0.0009447555612837398 -2.9045364384160295
6.06 -0.029694410339438006 0.0009262163922341627 -2.8768193947203846
6.07 -0.029402096875452297 0.0009080706939847497 -2.8494026181467547
6.08 -0.029113135050848126 0.0008903094879085312 -2.8222825562939593
6.09 -0.028827481017964954 0.0008729240145390017 -2.795455700342595
6.1 -0.028545091573427297 0.000855905727873267 -2.768918584555403
6.11 -0.028265924147642816 0.0008392462898322449 -2.742667785781057
6.12 -0.02798993679448895 0.0008229375648734102 -2.716699922961554
6.13 -0.027717088181183215 0.0008069716147515613 -2.691011656643165
6.14 -0.02744733757833489 0.0007913406934233977 -2.6655996884911493
6.15 -0.027180644850173307 0.0007760372420916521 -2.6404607608081654
6.16 -0.026916970444950613 0.000761053884384816 -2.6155916560565795
6.17 -0.026656275385514096 0.0007463834216684503 -2.5909891963845646
6.18 -0.026398521260046475 0.0007320188284843758 -2.56665024315621
6.19 -0.026143670212969528 0.0007179532481139814 -2.5425716964855547
6.2 -0.02589168493600872 0.0007041799882621227 -2.5187504947746597
6.21 -0.02564252865941527 0.0006906925168581235 -2.4951836142557147
6.22 -0.025396165143343016 0.0006774844579705365 -2.471868068537248
6.23 -0.02515255866937684 0.0006645495878323995 -2.4488009081544444
6.24 -0.024911674032209886 0.0006518818309738239 -2.4259792201236063
6.25 -0.024673476531466544 0.0006394752564588554 -2.403400127500769
6.26 -0.024437931963668627 0.000627324074223631 -2.3810607889444992
6.27 -0.02420500661434212 0.0006154226315129683 -2.3589583982829154
6.28 -0.023974667250261223 0.0006037654094125504 -2.3370901840848672
6.29 -0.02374688111182786 0.0005923470194740407 -2.315453409235382
6.3 -0.0235216159055835 0.0005811622004304608 -2.294045370515304
6.31 -0.023298839796851212 0.0005702058149993045 -2.2728633981851907
6.32 -0.02307852140250497 0.0005594728467708823 -2.251904855573409
6.33 -0.02286062978386445 0.0005489583971795277 -2.2311671386684924
6.34 -0.022645134439712316 0.0005386576825552991 -2.210647675715702
6.35 -0.022432005299432286 0.0005285660312539477 -2.1903439268178335
6.36 -0.022221212716265107 0.0005186788808629224 -2.1702533835402185
6.37 -0.022012727460680816 0.0005089917754813145 -2.15037356851995
6.38 -0.021806520713864654 0.0004995003630716472 -2.1307020350793007
6.39 -0.021602564061314628 0.0004902003928815151 -2.111236366843311
6.4 -0.021400829486548898 0.00048108771293313115 -2.0919741773615765
6.41 -0.021201289364920575 0.00047215826757888047 -2.0729131097341695
6.42 -0.021003916457538064 0.0004634080951210487 -2.0540508362417014
6.43 -0.020808683905289165 0.00045483332549395 -2.0353850579795214
6.44 -0.020615565222966554 0.0004464301780067101 -2.0169135044959843
6.45 -0.02042453429349349 0.00043819495914505433 -1.9986339334348437
6.46 -0.020235565362247115 0.00043012406043043614 -1.980544130181668
6.47 -0.020048633031477938 0.00042221395633494575 -1.9626419075142991
6.48 -0.019863712254823907 0.00041446120225046364 -1.9449251052573442
6.49 -0.019680778331916813 0.0004068624325105528 -1.927391589940626
6.5 -0.019499806903079866 0.00039941435846365677 -1.9100392544616211
6.51 -0.019320773944114352 0.00039211376659618495 -1.8928660177518166
6.52 -0.01914365576117402 0.00038495751670412947 -1.875869824446989
6.53 -0.01896842898572538 0.0003779425401118768 -1.85904864456135
6.54 -0.01879507056959256 0.0003710658379369375 -1.8424004731655623
6.55 -0.018623557780084943 0.0003643244793993302 -1.8259233300685616
6.56 -0.01845386819520627 0.0003577156001744175 -1.8096152595031851
6.57 -0.018285979698943612 0.0003512364007880021 -1.793474329815561
6.58 -0.018119870476634915 0.0003448841450525479 -1.777498633158237
6.59 -0.017955519010413305 0.0003386561585433967 -1.7616862851869908
6.6 -0.017792904074727382 0.00033254982711391833 -1.7460354247613465
6.61 -0.017632004731935477 0.00032656259544852417 -1.7305442136486955
6.62 -0.01747280032797308 0.00032069196565253803 -1.7152108362320542
6.63 -0.017315270488091665 0.0003149354958779182 -1.7000334992213748
6.64 -0.017159395112668025 0.0003092907989838816 -1.6850104313684142
6.65 -0.017005154373082497 0.0003037555412314778 -1.6701398831851018
6.66 -0.016852528707665248 0.0002983274410112199 -1.6554201266654027
6.67 -0.0167014988177089 0.0002930042676028695 -1.640849455010603
6.68 -0.016552045663546653 0.0002877838399665269 -1.6264261823580126
6.69 -0.01640415046069479 0.0002826640255641945 -1.6121486435130596
6.7 -0.016257794676058136 0.0002776427392109918 -1.5980151936847142
6.71 -0.01611296002419747 0.0002727179419552371 -1.584024208224223
6.72 -0.01596962846365792 0.0002678876399866315 -1.5701740823671289
6.73 -0.01582778219335712 0.000263149883571799 -1.556463230978532
